Search__ID,Source_Search_Type,Search_Type,PMID,PUB_YEAR,PROJECT_NUMBER,FY_Start,FY_Last,APY,ACTUAL_PROJECT_YEAR,APY_COST_inf2018,Activity_Code,Institute_Code,Acronym_institute_name,full_institute_name,Compressed Names,Project_Count,Grant_Type_Name
CYP17A1,target,Target_Only,17664281.0,2007.0,U54GM069338,2003.0,2013.0,2007.0,2007U54GM069338,10483531.0,U54,GM,NIGMS,National Institute of General Medical Sciences,National Institute of General Medical Sciences,2.0,Cooperative Agreements
CYP17A1,target,Target_Only,22285649.0,2012.0,U54HD007495,1999.0,2013.0,2012.0,2012U54HD007495,1822305.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,2.0,Cooperative Agreements
CYP17A1,target,Target_Only,23706336.0,2013.0,U54HD012303,1999.0,2013.0,2013.0,2013U54HD012303,1597866.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,2.0,Cooperative Agreements
CYP17A1,target,Target_Only,16822821.0,2006.0,U54HD012303,1999.0,2013.0,2006.0,2006U54HD012303,1992222.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,2.0,Cooperative Agreements
CYP17A1,target,Target_Only,12488333.0,2003.0,U54HD013541,1999.0,2001.0,2001.0,2001U54HD013541,2647062.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,2.0,Cooperative Agreements
CYP17A1,target,Target_Only,23608357.0,2013.0,U54HD018185,1999.0,2010.0,2010.0,2010U54HD018185,652322.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,2.0,Cooperative Agreements
CYP17A1,target,Target_Only,21683476.0,2012.0,U54HD018185,1999.0,2010.0,2010.0,2010U54HD018185,652322.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,2.0,Cooperative Agreements
CYP17A1,target,Target_Only,21646391.0,2011.0,U54HD018185,1999.0,2010.0,2010.0,2010U54HD018185,652322.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,2.0,Cooperative Agreements
CYP17A1,target,Target_Only,23133512.0,2012.0,U54HD028934,1999.0,2013.0,2012.0,2012U54HD028934,1698659.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,3.0,Cooperative Agreements
CYP17A1,target,Target_Only,22872577.0,2012.0,U54HD028934,1999.0,2013.0,2012.0,2012U54HD028934,1698659.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,3.0,Cooperative Agreements
CYP17A1,target,Target_Only,21123943.0,2011.0,U54HD028934,1999.0,2013.0,2011.0,2011U54HD028934,1807936.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,2.0,Cooperative Agreements
CYP17A1,target,Target_Only,15001547.0,2004.0,U54HD028934,1999.0,2013.0,2004.0,2004U54HD028934,2121303.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,1.0,Cooperative Agreements
CYP17A1,target,Target_Only,14766734.0,2004.0,U54HD028934,1999.0,2013.0,2004.0,2004U54HD028934,2121303.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,1.0,Cooperative Agreements
CYP17A1,target,Target_Only,11751282.0,2002.0,U54HD028934,1999.0,2013.0,2002.0,2002U54HD028934,1996184.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,2.0,Cooperative Agreements
CYP17A1,target,Target_Only,11162890.0,2000.0,U54HD028934,1999.0,2013.0,2000.0,2000U54HD028934,1989584.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,2.0,Cooperative Agreements
CYP17A1,target,Target_Only,28036337.0,2016.0,U54HD029990,1999.0,2016.0,2016.0,2016U54HD029990,1237595.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,2.0,Cooperative Agreements
CYP17A1,target,Target_Only,17959852.0,2008.0,U54HD031398,1999.0,2007.0,2007.0,2007U54HD031398,176089.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,1.0,Cooperative Agreements
CYP17A1,target,Target_Only,12193547.0,2002.0,U54HD031398,1999.0,2007.0,2002.0,2002U54HD031398,2833545.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,2.0,Cooperative Agreements
CYP17A1,target,Target_Only,11014238.0,2000.0,U54HD031398,1999.0,2007.0,2000.0,2000U54HD031398,2765010.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,4.0,Cooperative Agreements
CYP17A1,target,Target_Only,10537152.0,1999.0,U54HD031398,1999.0,2007.0,1999.0,1999U54HD031398,0.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,1.0,Cooperative Agreements
CYP17A1,target,Target_Only,27297658.0,2016.0,U54HD034449,1999.0,2012.0,2012.0,2012U54HD034449,1334599.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,2.0,Cooperative Agreements
CYP17A1,target,Target_Only,16460956.0,2006.0,U54HD034449,1999.0,2012.0,2006.0,2006U54HD034449,2495795.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,1.0,Cooperative Agreements
CYP17A1,target,Target_Only,15914525.0,2005.0,U54HD034449,1999.0,2012.0,2005.0,2005U54HD034449,2743555.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,2.0,Cooperative Agreements
CYP17A1,target,Target_Only,15598676.0,2005.0,U54HD034449,1999.0,2012.0,2005.0,2005U54HD034449,2743555.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,2.0,Cooperative Agreements
CYP17A1,target,Target_Only,15514033.0,2005.0,U54HD034449,1999.0,2012.0,2005.0,2005U54HD034449,2743555.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,2.0,Cooperative Agreements
CYP17A1,target,Target_Only,14684846.0,2004.0,U54HD034449,1999.0,2012.0,2004.0,2004U54HD034449,2556219.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,1.0,Cooperative Agreements
CYP17A1,target,Target_Only,14576182.0,2004.0,U54HD034449,1999.0,2012.0,2004.0,2004U54HD034449,2556219.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,1.0,Cooperative Agreements
CYP17A1,target,Target_Only,14644808.0,2003.0,U54HD034449,1999.0,2012.0,2003.0,2003U54HD034449,2799432.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,2.0,Cooperative Agreements
CYP17A1,target,Target_Only,12787114.0,2003.0,U54HD034449,1999.0,2012.0,2003.0,2003U54HD034449,2799432.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,2.0,Cooperative Agreements
CYP17A1,target,Target_Only,12734205.0,2003.0,U54HD034449,1999.0,2012.0,2003.0,2003U54HD034449,2799432.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,2.0,Cooperative Agreements
CYP17A1,target,Target_Only,12444089.0,2003.0,U54HD034449,1999.0,2012.0,2003.0,2003U54HD034449,2799432.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,2.0,Cooperative Agreements
CYP17A1,target,Target_Only,12573809.0,2002.0,U54HD034449,1999.0,2012.0,2002.0,2002U54HD034449,3095904.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,4.0,Cooperative Agreements
CYP17A1,target,Target_Only,12446594.0,2002.0,U54HD034449,1999.0,2012.0,2002.0,2002U54HD034449,3095904.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,4.0,Cooperative Agreements
CYP17A1,target,Target_Only,11739466.0,2001.0,U54HD034449,1999.0,2012.0,2001.0,2001U54HD034449,2137649.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,1.0,Cooperative Agreements
CYP17A1,target,Target_Only,11463853.0,2001.0,U54HD034449,1999.0,2012.0,2001.0,2001U54HD034449,2137649.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,1.0,Cooperative Agreements
CYP17A1,target,Target_Only,11278997.0,2001.0,U54HD034449,1999.0,2012.0,2001.0,2001U54HD034449,2137649.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,1.0,Cooperative Agreements
CYP17A1,target,Target_Only,11243732.0,2001.0,U54HD034449,1999.0,2012.0,2001.0,2001U54HD034449,2137649.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,1.0,Cooperative Agreements
CYP17A1,target,Target_Only,11196445.0,2000.0,U54HD034449,1999.0,2012.0,2000.0,2000U54HD034449,2348186.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,2.0,Cooperative Agreements
CYP17A1,target,Target_Only,11095477.0,2000.0,U54HD034449,1999.0,2012.0,2000.0,2000U54HD034449,2348186.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,2.0,Cooperative Agreements
CYP17A1,target,Target_Only,10852468.0,2000.0,U54HD034449,1999.0,2012.0,2000.0,2000U54HD034449,2348186.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,2.0,Cooperative Agreements
CYP17A1,target,Target_Only,10406467.0,1999.0,U54HD034449,1999.0,2012.0,1999.0,1999U54HD034449,0.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,1.0,Cooperative Agreements
CYP17A1,target,Target_Only,10379893.0,1999.0,U54HD034449,1999.0,2012.0,1999.0,1999U54HD034449,0.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,1.0,Cooperative Agreements
CYP17A1,target,Target_Only,10372718.0,1999.0,U54HD034449,1999.0,2012.0,1999.0,1999U54HD034449,0.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,1.0,Cooperative Agreements
CYP17A1,target,Target_Only,9892022.0,1999.0,U54HD034449,1999.0,2012.0,1999.0,1999U54HD034449,0.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,1.0,Cooperative Agreements
CYP17A1,target,Target_Only,17911401.0,2007.0,U54HD028138,2000.0,2013.0,2007.0,2007U54HD028138,2056123.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,2.0,Cooperative Agreements
CYP17A1,target,Target_Only,15555913.0,2004.0,U54HD028138,2000.0,2013.0,2004.0,2004U54HD028138,1907602.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,1.0,Cooperative Agreements
CYP17A1,target,Target_Only,14656482.0,2003.0,U54HD028138,2000.0,2013.0,2003.0,2003U54HD028138,1952164.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,1.0,Cooperative Agreements
CYP17A1,target,Target_Only,12193547.0,2002.0,U54HD028138,2000.0,2013.0,2002.0,2002U54HD028138,1982843.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,2.0,Cooperative Agreements
CYP17A1,target,Target_Only,11248089.0,2001.0,U54HD028138,2000.0,2013.0,2001.0,2001U54HD028138,1986705.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,2.0,Cooperative Agreements
CYP17A1,target,Target_Only,18642057.0,2008.0,U54HD033994,2001.0,2005.0,2005.0,2005U54HD033994,1961144.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,1.0,Cooperative Agreements
CYP17A1,target,Target_Only,19369649.0,2009.0,U54HD042454,2002.0,2016.0,2009.0,2009U54HD042454,2405462.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,2.0,Cooperative Agreements
CYP17A1,target,Target_Only,15601916.0,2005.0,U54HD042454,2002.0,2016.0,2005.0,2005U54HD042454,3439991.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,1.0,Cooperative Agreements
CYP17A1,target,Target_Only,19005169.0,2009.0,U54HD041857,2003.0,2012.0,2009.0,2009U54HD041857,2064896.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,3.0,Cooperative Agreements
CYP17A1,target,Target_Only,26718060.0,2016.0,U54HD071836,2013.0,2013.0,2013.0,2013U54HD071836,2265643.0,U54,HD,NICHD,National Institute of Child Health and Human Development,National Institute of Child Health and Human Development,2.0,Cooperative Agreements
CYP17A1,target,Target_Only,25275628.0,2014.0,U54HG003273,2004.0,2015.0,2014.0,2014U54HG003273,22452929.0,U54,HG,NHGRI,National Human Genome Research Institute,National Human Genome Research Institute,3.0,Cooperative Agreements
CYP17A1,target,Target_Only,19430483.0,2009.0,U54DA021519,2005.0,2010.0,2009.0,2009U54DA021519,5136614.0,U54,DA,NIDA,National Institute on Drug Abuse,National Institute on Drug Abuse,2.0,Cooperative Agreements
abiraterone acetate,Drug,Drug,22222232.0,2012.0,R13RR023236,2006.0,2010.0,2010.0,2010R13RR023236,73885.0,R13,RR,NCRR,National Center for Research Resources,National Center for Research Resources,1.0,Research Projects
abiraterone acetate,Drug,Drug,22064602.0,2012.0,R13RR023236,2006.0,2010.0,2010.0,2010R13RR023236,73885.0,R13,RR,NCRR,National Center for Research Resources,National Center for Research Resources,1.0,Research Projects
CYP17A1,target,Drug,22222232.0,2012.0,R13RR023236,2006.0,2010.0,2010.0,2010R13RR023236,73885.0,R13,RR,NCRR,National Center for Research Resources,National Center for Research Resources,1.0,Research Projects
CYP17A1,target,Drug,22064602.0,2012.0,R13RR023236,2006.0,2010.0,2010.0,2010R13RR023236,73885.0,R13,RR,NCRR,National Center for Research Resources,National Center for Research Resources,1.0,Research Projects
CYP17A1,target,Target_Only,22024430.0,2012.0,R13DK092108,2011.0,2011.0,2011.0,2011R13DK092108,16199.0,R13,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1.0,Research Projects
CYP17A1,target,Target_Only,22001566.0,2012.0,R13DK092108,2011.0,2011.0,2011.0,2011R13DK092108,16199.0,R13,DK,NIDDK,National Institute of Diabetes and Digestive and Kidney Diseases,National Institute of Diabetes and Digestive and Kidney Diseases,1.0,Research Projects
abiraterone acetate,Drug,Drug,24780050.0,2014.0,UL1RR024986,2007.0,2011.0,2011.0,2011UL1RR024986,14236589.0,UL1,RR,NCRR,National Center for Research Resources,National Center for Research Resources,5.0,Cooperative Agreements
CYP17A1,target,Drug,24780050.0,2014.0,UL1RR024986,2007.0,2011.0,2011.0,2011UL1RR024986,14236589.0,UL1,RR,NCRR,National Center for Research Resources,National Center for Research Resources,5.0,Cooperative Agreements
abiraterone acetate,Drug,Drug,31023520.0,2019.0,UL1TR000433,2012.0,2016.0,2016.0,2016UL1TR000433,10533159.0,UL1,TR,NCATS,National Center for Advancing Translational Sciences,National Center for Advancing Translational Sciences,1.0,Cooperative Agreements
abiraterone acetate,Drug,Drug,27409606.0,2016.0,UL1TR000135,2012.0,2015.0,2015.0,2015UL1TR000135,11746178.0,UL1,TR,NCATS,National Center for Advancing Translational Sciences,National Center for Advancing Translational Sciences,1.0,Cooperative Agreements
CYP17A1,target,Drug,27409606.0,2016.0,UL1TR000135,2012.0,2015.0,2015.0,2015UL1TR000135,11746178.0,UL1,TR,NCATS,National Center for Advancing Translational Sciences,National Center for Advancing Translational Sciences,1.0,Cooperative Agreements
CYP17A1,target,Drug,26694922.0,2016.0,UL1TR000135,2012.0,2015.0,2015.0,2015UL1TR000135,11746178.0,UL1,TR,NCATS,National Center for Advancing Translational Sciences,National Center for Advancing Translational Sciences,1.0,Cooperative Agreements
abiraterone acetate,Drug,Drug,25311217.0,2014.0,UL1TR000371,2012.0,2016.0,2014.0,2014UL1TR000371,3032785.0,UL1,TR,NCATS,National Center for Advancing Translational Sciences,National Center for Advancing Translational Sciences,2.0,Cooperative Agreements
abiraterone acetate,Drug,Drug,25336698.0,2014.0,UL1TR000430,2012.0,2016.0,2014.0,2014UL1TR000430,4712419.0,UL1,TR,NCATS,National Center for Advancing Translational Sciences,National Center for Advancing Translational Sciences,2.0,Cooperative Agreements
abiraterone acetate,Drug,Drug,28529549.0,2017.0,UL1TR001863,2016.0,2021.0,2017.0,2017UL1TR001863,9996134.0,UL1,TR,NCATS,National Center for Advancing Translational Sciences,National Center for Advancing Translational Sciences,4.0,Cooperative Agreements
abiraterone acetate,Drug,Drug,28358937.0,2017.0,UL1TR001863,2016.0,2021.0,2017.0,2017UL1TR001863,9996134.0,UL1,TR,NCATS,National Center for Advancing Translational Sciences,National Center for Advancing Translational Sciences,4.0,Cooperative Agreements
abiraterone acetate,Drug,Drug,31023520.0,2019.0,UL1TR002240,2017.0,2021.0,2019.0,2019UL1TR002240,9363804.0,UL1,TR,NCATS,National Center for Advancing Translational Sciences,National Center for Advancing Translational Sciences,1.0,Cooperative Agreements
abiraterone acetate,Drug,Drug,30865549.0,2019.0,UL1TR002384,2017.0,2020.0,2019.0,2019UL1TR002384,7169622.0,UL1,TR,NCATS,National Center for Advancing Translational Sciences,National Center for Advancing Translational Sciences,1.0,Cooperative Agreements
abiraterone acetate,Drug,Drug,28213364.0,2017.0,UL1TR002369,2017.0,2020.0,2017.0,2017UL1TR002369,6474657.0,UL1,TR,NCATS,National Center for Advancing Translational Sciences,National Center for Advancing Translational Sciences,1.0,Cooperative Agreements
CYP17A1,target,Target_Only,22504314.0,2012.0,UL1RR024148,2006.0,2010.0,2010.0,2010UL1RR024148,7124184.0,UL1,RR,NCRR,National Center for Research Resources,National Center for Research Resources,3.0,Cooperative Agreements
CYP17A1,target,Target_Only,24262325.0,2014.0,UL1RR025005,2007.0,2011.0,2011.0,2011UL1RR025005,19241563.0,UL1,RR,NCRR,National Center for Research Resources,National Center for Research Resources,2.0,Cooperative Agreements
CYP17A1,target,Target_Only,23149595.0,2013.0,UL1RR025005,2007.0,2011.0,2011.0,2011UL1RR025005,19241563.0,UL1,RR,NCRR,National Center for Research Resources,National Center for Research Resources,2.0,Cooperative Agreements
CYP17A1,target,Target_Only,23358194.0,2013.0,UL1RR025761,2008.0,2011.0,2011.0,2011UL1RR025761,6378896.0,UL1,RR,NCRR,National Center for Research Resources,National Center for Research Resources,5.0,Cooperative Agreements
CYP17A1,target,Target_Only,24262325.0,2014.0,UL1RR033176,2011.0,2011.0,2011.0,2011UL1RR033176,19261825.0,UL1,RR,NCRR,National Center for Research Resources,National Center for Research Resources,2.0,Cooperative Agreements
CYP17A1,target,Target_Only,22238371.0,2012.0,UL1RR033176,2011.0,2011.0,2011.0,2011UL1RR033176,19261825.0,UL1,RR,NCRR,National Center for Research Resources,National Center for Research Resources,2.0,Cooperative Agreements
CYP17A1,target,Target_Only,24140269.0,2014.0,UL1RR033179,2011.0,2011.0,2011.0,2011UL1RR033179,3976722.0,UL1,RR,NCRR,National Center for Research Resources,National Center for Research Resources,2.0,Cooperative Agreements
CYP17A1,target,Target_Only,19799966.0,2010.0,UL1DE019587,2008.0,2011.0,2010.0,2010UL1DE019587,1196877.0,UL1,DE,NIDCR,National Institute of Dental and Craniofacial Research,National Institute of Dental and Craniofacial Research,1.0,Cooperative Agreements
CYP17A1,target,Target_Only,28348047.0,2017.0,UL1TR000124,2012.0,2015.0,2015.0,2015UL1TR000124,15891932.0,UL1,TR,NCATS,National Center for Advancing Translational Sciences,National Center for Advancing Translational Sciences,1.0,Cooperative Agreements
CYP17A1,target,Target_Only,24262325.0,2014.0,UL1TR000124,2012.0,2015.0,2014.0,2014UL1TR000124,16251886.0,UL1,TR,NCATS,National Center for Advancing Translational Sciences,National Center for Advancing Translational Sciences,2.0,Cooperative Agreements
CYP17A1,target,Target_Only,22504314.0,2012.0,UL1TR000124,2012.0,2015.0,2012.0,2012UL1TR000124,18037637.0,UL1,TR,NCATS,National Center for Advancing Translational Sciences,National Center for Advancing Translational Sciences,1.0,Cooperative Agreements
CYP17A1,target,Target_Only,22238371.0,2012.0,UL1TR000124,2012.0,2015.0,2012.0,2012UL1TR000124,18037637.0,UL1,TR,NCATS,National Center for Advancing Translational Sciences,National Center for Advancing Translational Sciences,1.0,Cooperative Agreements
CYP17A1,target,Target_Only,24140269.0,2014.0,UL1TR000001,2012.0,2015.0,2014.0,2014UL1TR000001,3629387.0,UL1,TR,NCATS,National Center for Advancing Translational Sciences,National Center for Advancing Translational Sciences,1.0,Cooperative Agreements
CYP17A1,target,Target_Only,24706793.0,2014.0,UL1TR000127,2012.0,2015.0,2014.0,2014UL1TR000127,4545402.0,UL1,TR,NCATS,National Center for Advancing Translational Sciences,National Center for Advancing Translational Sciences,2.0,Cooperative Agreements
CYP17A1,target,Target_Only,27826831.0,2017.0,UL1TR000427,2012.0,2016.0,2016.0,2016UL1TR000427,7345060.0,UL1,TR,NCATS,National Center for Advancing Translational Sciences,National Center for Advancing Translational Sciences,1.0,Cooperative Agreements
CYP17A1,target,Target_Only,25556680.0,2015.0,UL1TR000427,2012.0,2016.0,2015.0,2015UL1TR000427,7557420.0,UL1,TR,NCATS,National Center for Advancing Translational Sciences,National Center for Advancing Translational Sciences,1.0,Cooperative Agreements
CYP17A1,target,Target_Only,28348047.0,2017.0,UL1TR000040,2012.0,2015.0,2015.0,2015UL1TR000040,7480617.0,UL1,TR,NCATS,National Center for Advancing Translational Sciences,National Center for Advancing Translational Sciences,1.0,Cooperative Agreements
CYP17A1,target,Target_Only,23608357.0,2013.0,UL1TR000128,2012.0,2015.0,2013.0,2013UL1TR000128,7703715.0,UL1,TR,NCATS,National Center for Advancing Translational Sciences,National Center for Advancing Translational Sciences,1.0,Cooperative Agreements
CYP17A1,target,Target_Only,30181386.0,2019.0,UL1TR000423,2012.0,2016.0,2016.0,2016UL1TR000423,10861009.0,UL1,TR,NCATS,National Center for Advancing Translational Sciences,National Center for Advancing Translational Sciences,2.0,Cooperative Agreements
CYP17A1,target,Target_Only,30012420.0,2018.0,UL1TR001108,2013.0,2017.0,2017.0,2017UL1TR001108,5559438.0,UL1,TR,NCATS,National Center for Advancing Translational Sciences,National Center for Advancing Translational Sciences,1.0,Cooperative Agreements
CYP17A1,target,Target_Only,28348047.0,2017.0,UL1TR001079,2013.0,2017.0,2017.0,2017UL1TR001079,13880700.0,UL1,TR,NCATS,National Center for Advancing Translational Sciences,National Center for Advancing Translational Sciences,1.0,Cooperative Agreements
CYP17A1,target,Target_Only,24379345.0,2014.0,UL1TR001079,2013.0,2017.0,2014.0,2014UL1TR001079,14625465.0,UL1,TR,NCATS,National Center for Advancing Translational Sciences,National Center for Advancing Translational Sciences,2.0,Cooperative Agreements
CYP17A1,target,Target_Only,31789380.0,2020.0,UL1TR001863,2016.0,2021.0,2020.0,2020UL1TR001863,7916279.0,UL1,TR,NCATS,National Center for Advancing Translational Sciences,National Center for Advancing Translational Sciences,1.0,Cooperative Agreements
CYP17A1,target,Target_Only,30181386.0,2019.0,UL1TR002319,2017.0,2021.0,2019.0,2019UL1TR002319,9044137.0,UL1,TR,NCATS,National Center for Advancing Translational Sciences,National Center for Advancing Translational Sciences,1.0,Cooperative Agreements
abiraterone acetate,Drug,Drug,31530074.0,2020.0,ZIABC010547,2009.0,2019.0,2019.0,2019ZIABC010547,652474.0,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1.0,Intramural Programs
abiraterone acetate,Drug,Drug,29939161.0,2018.0,ZIABC010547,2009.0,2019.0,2018.0,2018ZIABC010547,602934.0,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1.0,Intramural Programs
abiraterone acetate,Drug,Drug,29590007.0,2018.0,ZIABC010547,2009.0,2019.0,2018.0,2018ZIABC010547,602934.0,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1.0,Intramural Programs
CYP17A1,target,Drug,29939161.0,2018.0,ZIABC010547,2009.0,2019.0,2018.0,2018ZIABC010547,602934.0,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1.0,Intramural Programs
abiraterone acetate,Drug,Drug,29939161.0,2018.0,ZIABC010627,2009.0,2019.0,2018.0,2018ZIABC010627,1032433.0,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1.0,Intramural Programs
CYP17A1,target,Drug,29939161.0,2018.0,ZIABC010627,2009.0,2019.0,2018.0,2018ZIABC010627,1032433.0,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1.0,Intramural Programs
abiraterone acetate,Drug,Drug,29921690.0,2018.0,ZIABC011679,2016.0,2019.0,2018.0,2018ZIABC011679,509873.0,ZIA,BC,FDA,Division of Basic Sciences,Division of Basic Sciences,1.0,Intramural Programs
CYP17A1,target,Target_Only,20921432.0,2010.0,ZIAAG000015,2009.0,2019.0,2010.0,2010ZIAAG000015,1025473.0,ZIA,AG,NIA,National Institute on Aging,National Institute on Aging,1.0,Intramural Programs
CYP17A1,target,Target_Only,19430483.0,2009.0,ZIAAG000015,2009.0,2019.0,2009.0,2009ZIAAG000015,798235.0,ZIA,AG,NIA,National Institute on Aging,National Institute on Aging,1.0,Intramural Programs
CYP17A1,target,Target_Only,19430483.0,2009.0,ZIAAG000675,2009.0,2019.0,2009.0,2009ZIAAG000675,551044.0,ZIA,AG,NIA,National Institute on Aging,National Institute on Aging,1.0,Intramural Programs
CYP17A1,target,Target_Only,19430483.0,2009.0,ZIAAG000799,2009.0,2019.0,2009.0,2009ZIAAG000799,300198.0,ZIA,AG,NIA,National Institute on Aging,National Institute on Aging,1.0,Intramural Programs
CYP17A1,target,Target_Only,19430483.0,2009.0,ZIAAG000965,2009.0,2019.0,2009.0,2009ZIAAG000965,486022.0,ZIA,AG,NIA,National Institute on Aging,National Institute on Aging,1.0,Intramural Programs
CYP17A1,target,Target_Only,19430479.0,2009.0,ZIAAG007270,2009.0,2019.0,2009.0,2009ZIAAG007270,258867.0,ZIA,AG,NIA,National Institute on Aging,National Institute on Aging,1.0,Intramural Programs
CYP17A1,target,Target_Only,19430479.0,2009.0,ZIAAG007380,2009.0,2019.0,2009.0,2009ZIAAG007380,758113.0,ZIA,AG,NIA,National Institute on Aging,National Institute on Aging,1.0,Intramural Programs
CYP17A1,target,Target_Only,19430479.0,2009.0,ZIAAG007420,2009.0,2019.0,2009.0,2009ZIAAG007420,129433.0,ZIA,AG,NIA,National Institute on Aging,National Institute on Aging,1.0,Intramural Programs
CYP17A1,target,Target_Only,23129512.0,2013.0,ZIAES049032,2009.0,2019.0,2013.0,2013ZIAES049032,675972.0,ZIA,ES,NIEHS,National Institute of Environmental Health Sciences,National Institute of Environmental Health Sciences,1.0,Intramural Programs
CYP17A1,target,Target_Only,23129512.0,2013.0,ZIAES049033,2009.0,2019.0,2013.0,2013ZIAES049033,814240.0,ZIA,ES,NIEHS,National Institute of Environmental Health Sciences,National Institute of Environmental Health Sciences,1.0,Intramural Programs
CYP17A1,target,Target_Only,20833731.0,2010.0,ZIAES070065,2009.0,2019.0,2010.0,2010ZIAES070065,3917860.0,ZIA,ES,NIEHS,National Institute of Environmental Health Sciences,National Institute of Environmental Health Sciences,1.0,Intramural Programs
